"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","",""
"","","","Arrivals","Departures"
" ","Nauru","1984M01",1,1
" "," ","1984M02",2,0
" "," ","1984M03",0,0
" "," ","1984M04",4,0
" "," ","1984M05",0,3
" "," ","1984M06",1,0
" "," ","1984M07",7,0
" "," ","1984M08",7,0
" "," ","1984M09",0,3
" "," ","1984M10",0,2
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",1,0
" "," ","1985M02",0,0
" "," ","1985M03",0,2
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",1,1
" "," ","1985M07",1,0
" "," ","1985M08",1,0
" "," ","1985M09",1,0
" "," ","1985M10",0,3
" "," ","1985M11",3,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",1,0
" "," ","1986M04",0,0
" "," ","1986M05",1,2
" "," ","1986M06",0,1
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,1
" "," ","1986M10",2,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",1,0
" "," ","1987M03",0,0
" "," ","1987M04",1,0
" "," ","1987M05",0,0
" "," ","1987M06",3,0
" "," ","1987M07",2,1
" "," ","1987M08",2,0
" "," ","1987M09",0,1
" "," ","1987M10",1,1
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,2
" "," ","1988M08",0,0
" "," ","1988M09",1,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",1,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Niue","1984M01",10,10
" "," ","1984M02",23,5
" "," ","1984M03",5,10
" "," ","1984M04",6,4
" "," ","1984M05",5,9
" "," ","1984M06",1,3
" "," ","1984M07",7,2
" "," ","1984M08",0,1
" "," ","1984M09",7,8
" "," ","1984M10",4,1
" "," ","1984M11",6,4
" "," ","1984M12",13,17
" "," ","1985M01",12,19
" "," ","1985M02",4,2
" "," ","1985M03",7,5
" "," ","1985M04",2,5
" "," ","1985M05",14,3
" "," ","1985M06",7,3
" "," ","1985M07",0,11
" "," ","1985M08",8,9
" "," ","1985M09",2,3
" "," ","1985M10",0,3
" "," ","1985M11",6,15
" "," ","1985M12",18,5
" "," ","1986M01",17,23
" "," ","1986M02",15,7
" "," ","1986M03",3,0
" "," ","1986M04",12,12
" "," ","1986M05",24,2
" "," ","1986M06",7,4
" "," ","1986M07",13,2
" "," ","1986M08",2,6
" "," ","1986M09",10,3
" "," ","1986M10",9,6
" "," ","1986M11",3,2
" "," ","1986M12",27,3
" "," ","1987M01",17,25
" "," ","1987M02",16,5
" "," ","1987M03",9,3
" "," ","1987M04",8,8
" "," ","1987M05",9,6
" "," ","1987M06",11,7
" "," ","1987M07",6,3
" "," ","1987M08",5,7
" "," ","1987M09",3,2
" "," ","1987M10",10,15
" "," ","1987M11",15,9
" "," ","1987M12",18,1
" "," ","1988M01",12,16
" "," ","1988M02",7,9
" "," ","1988M03",12,1
" "," ","1988M04",4,5
" "," ","1988M05",8,5
" "," ","1988M06",2,6
" "," ","1988M07",2,4
" "," ","1988M08",2,0
" "," ","1988M09",3,3
" "," ","1988M10",2,0
" "," ","1988M11",8,8
" "," ","1988M12",31,2
" "," ","1989M01",4,16
" "," ","1989M02",10,8
" "," ","1989M03",1,0
" "," ","1989M04",12,11
" "," ","1989M05",2,0
" ","New Zealand","1984M01",83,70
" "," ","1984M02",76,88
" "," ","1984M03",61,116
" "," ","1984M04",48,130
" "," ","1984M05",91,144
" "," ","1984M06",78,128
" "," ","1984M07",62,70
" "," ","1984M08",75,59
" "," ","1984M09",84,55
" "," ","1984M10",103,32
" "," ","1984M11",96,20
" "," ","1984M12",166,85
" "," ","1985M01",132,96
" "," ","1985M02",92,126
" "," ","1985M03",61,153
" "," ","1985M04",61,143
" "," ","1985M05",88,136
" "," ","1985M06",31,107
" "," ","1985M07",12,84
" "," ","1985M08",9,90
" "," ","1985M09",91,23
" "," ","1985M10",88,59
" "," ","1985M11",104,91
" "," ","1985M12",166,61
" "," ","1986M01",129,129
" "," ","1986M02",90,89
" "," ","1986M03",63,186
" "," ","1986M04",75,167
" "," ","1986M05",115,154
" "," ","1986M06",87,109
" "," ","1986M07",86,53
" "," ","1986M08",116,90
" "," ","1986M09",127,109
" "," ","1986M10",1,70
" "," ","1986M11",2,92
" "," ","1986M12",16,63
" "," ","1987M01",4,100
" "," ","1987M02",2,17
" "," ","1987M03",1,98
" "," ","1987M04",0,160
" "," ","1987M05",2,100
" "," ","1987M06",0,107
" "," ","1987M07",2,51
" "," ","1987M08",1,67
" "," ","1987M09",1,87
" "," ","1987M10",1,69
" "," ","1987M11",108,139
" "," ","1987M12",173,94
" "," ","1988M01",151,122
" "," ","1988M02",75,135
" "," ","1988M03",65,83
" "," ","1988M04",79,0
" "," ","1988M05",76,7
" "," ","1988M06",58,122
" "," ","1988M07",77,31
" "," ","1988M08",91,115
" "," ","1988M09",69,99
" "," ","1988M10",107,130
" "," ","1988M11",112,87
" "," ","1988M12",148,150
" "," ","1989M01",127,153
" "," ","1989M02",97,108
" "," ","1989M03",47,87
" "," ","1989M04",37,123
" "," ","1989M05",30,133
" ","French Polynesia","1984M01",0,5
" "," ","1984M02",0,0
" "," ","1984M03",0,6
" "," ","1984M04",0,1
" "," ","1984M05",0,2
" "," ","1984M06",1,0
" "," ","1984M07",0,1
" "," ","1984M08",0,0
" "," ","1984M09",1,3
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",1,0
" "," ","1985M01",1,5
" "," ","1985M02",0,0
" "," ","1985M03",0,1
" "," ","1985M04",2,0
" "," ","1985M05",1,3
" "," ","1985M06",0,1
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",2,0
" "," ","1985M10",3,0
" "," ","1985M11",2,5
" "," ","1985M12",1,4
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,4
" "," ","1986M04",2,0
" "," ","1986M05",0,4
" "," ","1986M06",0,0
" "," ","1986M07",2,2
" "," ","1986M08",0,1
" "," ","1986M09",0,1
" "," ","1986M10",0,0
" "," ","1986M11",2,1
" "," ","1986M12",0,2
" "," ","1987M01",0,1
" "," ","1987M02",1,0
" "," ","1987M03",0,0
" "," ","1987M04",0,1
" "," ","1987M05",0,2
" "," ","1987M06",0,1
" "," ","1987M07",0,0
" "," ","1987M08",2,0
" "," ","1987M09",2,3
" "," ","1987M10",2,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",4,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",1,6
" "," ","1988M05",0,0
" "," ","1988M06",1,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,1
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,6
" "," ","1989M01",1,0
" "," ","1989M02",1,0
" "," ","1989M03",1,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Papua New Guinea","1984M01",92,48
" "," ","1984M02",40,56
" "," ","1984M03",35,49
" "," ","1984M04",38,54
" "," ","1984M05",52,56
" "," ","1984M06",47,39
" "," ","1984M07",56,44
" "," ","1984M08",18,36
" "," ","1984M09",50,56
" "," ","1984M10",35,43
" "," ","1984M11",28,46
" "," ","1984M12",171,49
" "," ","1985M01",97,129
" "," ","1985M02",35,72
" "," ","1985M03",25,66
" "," ","1985M04",37,40
" "," ","1985M05",35,71
" "," ","1985M06",34,50
" "," ","1985M07",29,35
" "," ","1985M08",40,48
" "," ","1985M09",47,27
" "," ","1985M10",30,40
" "," ","1985M11",28,32
" "," ","1985M12",113,40
" "," ","1986M01",82,44
" "," ","1986M02",26,59
" "," ","1986M03",24,37
" "," ","1986M04",9,26
" "," ","1986M05",12,39
" "," ","1986M06",14,26
" "," ","1986M07",48,46
" "," ","1986M08",24,33
" "," ","1986M09",11,37
" "," ","1986M10",18,12
" "," ","1986M11",35,28
" "," ","1986M12",117,28
" "," ","1987M01",68,80
" "," ","1987M02",48,32
" "," ","1987M03",34,23
" "," ","1987M04",24,37
" "," ","1987M05",22,46
" "," ","1987M06",14,26
" "," ","1987M07",19,28
" "," ","1987M08",33,20
" "," ","1987M09",21,26
" "," ","1987M10",20,30
" "," ","1987M11",34,19
" "," ","1987M12",104,27
" "," ","1988M01",57,49
" "," ","1988M02",26,38
" "," ","1988M03",19,24
" "," ","1988M04",16,15
" "," ","1988M05",15,27
" "," ","1988M06",29,29
" "," ","1988M07",23,31
" "," ","1988M08",12,36
" "," ","1988M09",6,24
" "," ","1988M10",8,31
" "," ","1988M11",17,13
" "," ","1988M12",93,23
" "," ","1989M01",28,81
" "," ","1989M02",24,33
" "," ","1989M03",20,45
" "," ","1989M04",14,48
" "," ","1989M05",16,38
" ","Pitcairn","1984M01",5,0
" "," ","1984M02",0,0
" "," ","1984M03",0,10
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,1
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,1
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",4,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,3
" "," ","1987M01",6,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,1
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",1,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,3
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Palau","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,3
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Solomon Islands","1984M01",4,17
" "," ","1984M02",4,11
" "," ","1984M03",5,3
" "," ","1984M04",1,0
" "," ","1984M05",2,5
" "," ","1984M06",5,0
" "," ","1984M07",1,2
" "," ","1984M08",0,3
" "," ","1984M09",2,2
" "," ","1984M10",5,1
" "," ","1984M11",1,2
" "," ","1984M12",20,6
" "," ","1985M01",3,14
" "," ","1985M02",10,7
" "," ","1985M03",10,5
" "," ","1985M04",3,5
" "," ","1985M05",1,0
" "," ","1985M06",3,1
" "," ","1985M07",0,2
" "," ","1985M08",4,2
" "," ","1985M09",6,1
" "," ","1985M10",2,1
" "," ","1985M11",5,13
" "," ","1985M12",14,5
" "," ","1986M01",7,19
" "," ","1986M02",1,3
" "," ","1986M03",1,6
" "," ","1986M04",1,7
" "," ","1986M05",4,9
" "," ","1986M06",0,8
" "," ","1986M07",1,12
" "," ","1986M08",4,9
" "," ","1986M09",2,1
" "," ","1986M10",4,4
" "," ","1986M11",2,4
" "," ","1986M12",5,3
" "," ","1987M01",13,18
" "," ","1987M02",7,1
" "," ","1987M03",1,6
" "," ","1987M04",7,15
" "," ","1987M05",1,4
" "," ","1987M06",0,7
" "," ","1987M07",1,2
" "," ","1987M08",3,1
" "," ","1987M09",3,3
" "," ","1987M10",0,6
" "," ","1987M11",5,1
" "," ","1987M12",5,1
" "," ","1988M01",6,20
" "," ","1988M02",0,7
" "," ","1988M03",0,1
" "," ","1988M04",1,7
" "," ","1988M05",4,5
" "," ","1988M06",2,5
" "," ","1988M07",1,12
" "," ","1988M08",2,5
" "," ","1988M09",0,1
" "," ","1988M10",0,0
" "," ","1988M11",1,11
" "," ","1988M12",16,9
" "," ","1989M01",2,13
" "," ","1989M02",3,1
" "," ","1989M03",0,6
" "," ","1989M04",1,17
" "," ","1989M05",1,4
" ","French Southern Territories","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Tokelau","1984M01",0,1
" "," ","1984M02",1,4
" "," ","1984M03",2,7
" "," ","1984M04",0,1
" "," ","1984M05",1,5
" "," ","1984M06",0,3
" "," ","1984M07",0,12
" "," ","1984M08",1,0
" "," ","1984M09",0,1
" "," ","1984M10",2,2
" "," ","1984M11",1,7
" "," ","1984M12",5,3
" "," ","1985M01",3,4
" "," ","1985M02",0,2
" "," ","1985M03",0,0
" "," ","1985M04",5,1
" "," ","1985M05",0,2
" "," ","1985M06",3,2
" "," ","1985M07",6,0
" "," ","1985M08",0,5
" "," ","1985M09",4,1
" "," ","1985M10",0,0
" "," ","1985M11",1,0
" "," ","1985M12",0,3
" "," ","1986M01",4,1
" "," ","1986M02",2,0
" "," ","1986M03",2,2
" "," ","1986M04",2,5
" "," ","1986M05",0,3
" "," ","1986M06",2,4
" "," ","1986M07",0,0
" "," ","1986M08",3,0
" "," ","1986M09",2,11
" "," ","1986M10",2,2
" "," ","1986M11",10,7
" "," ","1986M12",0,2
" "," ","1987M01",1,2
" "," ","1987M02",11,2
" "," ","1987M03",1,1
" "," ","1987M04",9,6
" "," ","1987M05",0,2
" "," ","1987M06",5,1
" "," ","1987M07",3,5
" "," ","1987M08",0,4
" "," ","1987M09",6,0
" "," ","1987M10",2,1
" "," ","1987M11",2,13
" "," ","1987M12",12,2
" "," ","1988M01",4,7
" "," ","1988M02",4,0
" "," ","1988M03",1,0
" "," ","1988M04",5,1
" "," ","1988M05",8,0
" "," ","1988M06",3,1
" "," ","1988M07",4,3
" "," ","1988M08",4,5
" "," ","1988M09",5,0
" "," ","1988M10",7,4
" "," ","1988M11",0,2
" "," ","1988M12",5,2
" "," ","1989M01",1,0
" "," ","1989M02",2,0
" "," ","1989M03",0,0
" "," ","1989M04",29,2
" "," ","1989M05",4,0
" ","Tonga","1984M01",15,16
" "," ","1984M02",17,13
" "," ","1984M03",8,17
" "," ","1984M04",2,4
" "," ","1984M05",3,19
" "," ","1984M06",2,9
" "," ","1984M07",5,1
" "," ","1984M08",6,9
" "," ","1984M09",10,11
" "," ","1984M10",2,8
" "," ","1984M11",10,10
" "," ","1984M12",21,11
" "," ","1985M01",18,18
" "," ","1985M02",7,20
" "," ","1985M03",5,1
" "," ","1985M04",7,11
" "," ","1985M05",8,0
" "," ","1985M06",5,7
" "," ","1985M07",4,6
" "," ","1985M08",5,11
" "," ","1985M09",6,1
" "," ","1985M10",3,7
" "," ","1985M11",10,9
" "," ","1985M12",13,11
" "," ","1986M01",17,34
" "," ","1986M02",8,13
" "," ","1986M03",9,7
" "," ","1986M04",0,11
" "," ","1986M05",4,3
" "," ","1986M06",7,9
" "," ","1986M07",5,8
" "," ","1986M08",2,15
" "," ","1986M09",2,5
" "," ","1986M10",10,3
" "," ","1986M11",14,1
" "," ","1986M12",26,8
" "," ","1987M01",18,24
" "," ","1987M02",10,8
" "," ","1987M03",9,6
" "," ","1987M04",7,4
" "," ","1987M05",12,12
" "," ","1987M06",7,4
" "," ","1987M07",10,3
" "," ","1987M08",12,2
" "," ","1987M09",4,8
" "," ","1987M10",7,11
" "," ","1987M11",5,7
" "," ","1987M12",24,8
" "," ","1988M01",15,25
" "," ","1988M02",13,8
" "," ","1988M03",6,12
" "," ","1988M04",12,13
" "," ","1988M05",2,9
" "," ","1988M06",7,9
" "," ","1988M07",8,4
" "," ","1988M08",4,8
" "," ","1988M09",3,5
" "," ","1988M10",7,8
" "," ","1988M11",3,6
" "," ","1988M12",20,15
" "," ","1989M01",11,17
" "," ","1989M02",20,6
" "," ","1989M03",4,2
" "," ","1989M04",6,15
" "," ","1989M05",6,20
" ","Tuvalu","1984M01",0,0
" "," ","1984M02",1,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,4
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,2
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",1,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",1,3
" "," ","1985M05",0,0
" "," ","1985M06",3,0
" "," ","1985M07",0,0
" "," ","1985M08",6,0
" "," ","1985M09",0,0
" "," ","1985M10",0,1
" "," ","1985M11",0,0
" "," ","1985M12",4,0
" "," ","1986M01",0,1
" "," ","1986M02",0,1
" "," ","1986M03",0,2
" "," ","1986M04",2,3
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",2,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",4,0
" "," ","1987M01",0,0
" "," ","1987M02",2,2
" "," ","1987M03",0,2
" "," ","1987M04",2,1
" "," ","1987M05",3,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,1
" "," ","1987M10",0,1
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",2,2
" "," ","1988M02",4,2
" "," ","1988M03",1,1
" "," ","1988M04",0,4
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,1
" "," ","1988M12",0,0
" "," ","1989M01",0,1
" "," ","1989M02",2,0
" "," ","1989M03",1,1
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Vanuatu","1984M01",0,4
" "," ","1984M02",2,5
" "," ","1984M03",1,3
" "," ","1984M04",0,5
" "," ","1984M05",7,0
" "," ","1984M06",3,2
" "," ","1984M07",9,2
" "," ","1984M08",0,5
" "," ","1984M09",7,4
" "," ","1984M10",7,0
" "," ","1984M11",1,4
" "," ","1984M12",1,9
" "," ","1985M01",1,5
" "," ","1985M02",2,7
" "," ","1985M03",2,0
" "," ","1985M04",3,1
" "," ","1985M05",1,0
" "," ","1985M06",3,4
" "," ","1985M07",4,3
" "," ","1985M08",2,3
" "," ","1985M09",0,3
" "," ","1985M10",2,1
" "," ","1985M11",3,3
" "," ","1985M12",9,1
" "," ","1986M01",4,5
" "," ","1986M02",2,4
" "," ","1986M03",1,1
" "," ","1986M04",1,5
" "," ","1986M05",0,3
" "," ","1986M06",3,0
" "," ","1986M07",0,1
" "," ","1986M08",0,1
" "," ","1986M09",1,1
" "," ","1986M10",1,4
" "," ","1986M11",3,1
" "," ","1986M12",4,0
" "," ","1987M01",4,0
" "," ","1987M02",3,8
" "," ","1987M03",3,5
" "," ","1987M04",0,1
" "," ","1987M05",2,9
" "," ","1987M06",1,10
" "," ","1987M07",0,0
" "," ","1987M08",3,5
" "," ","1987M09",1,4
" "," ","1987M10",0,8
" "," ","1987M11",1,5
" "," ","1987M12",5,14
" "," ","1988M01",2,8
" "," ","1988M02",0,1
" "," ","1988M03",1,5
" "," ","1988M04",0,8
" "," ","1988M05",2,3
" "," ","1988M06",1,0
" "," ","1988M07",2,2
" "," ","1988M08",0,4
" "," ","1988M09",0,3
" "," ","1988M10",2,1
" "," ","1988M11",3,0
" "," ","1988M12",7,6
" "," ","1989M01",8,1
" "," ","1989M02",4,1
" "," ","1989M03",1,0
" "," ","1989M04",1,2
" "," ","1989M05",2,2
" ","Wallis and Futuna","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
